features,link,manufacturer,model,price,product_detail,product_info,product_specs,rating,sku,title
,https://www.amazon.com/Smart-Switch-Switches-Google-Required/dp/B07WHX2VDX/ref=sr_1_11?dchild=1&keywords=smart+switch+light&qid=1591238706&sr=8-11,,,,"【EASY AND SAFE TO INSTALL】NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED; No Hub Required; Avatar Controls Smart Light Switch works on 2.4Ghz WiFi only (NOT 5G); The way to reset the smart switch is to long press for 20 seconds until the green light flash rapidly; Our improved illustrated user manual will guide you step by step.
【VOICE CONTROL】Hands-free lighting control with Amazon Alexa and Google Assistant; It is convenient to turn on/off the light with your voice command, especially for times when your hands are full or entering a dark room.
【REMOTE CONTROL】You can remote control the light at anytime anywhere with your smartphone, keep your home safe by using Smart Life App.
【TIME SCHEDULE】Set schedule to turn on/off the smart switch automatically at the right time when you are away.
【WARRANTY SERVICE】Avatar Controls Smart Switch can click over 30,000 time and we provide one year warranty. Please email us at service@avatarcontrols.com if you have any doubts with our item.
› See more product details","【EASY AND SAFE TO INSTALL】NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED; No Hub Required; Avatar Controls Smart Light Switch works on 2.4Ghz WiFi only (NOT 5G); The way to reset the smart switch is to long press for 20 seconds until the green light flash rapidly; Our improved illustrated user manual will guide you step by step.
【VOICE CONTROL】Hands-free lighting control with Amazon Alexa and Google Assistant; It is convenient to turn on/off the light with your voice command, especially for times when your hands are full or entering a dark room.
【REMOTE CONTROL】You can remote control the light at anytime anywhere with your smartphone, keep your home safe by using Smart Life App.
【TIME SCHEDULE】Set schedule to turn on/off the smart switch automatically at the right time when you are away.
【WARRANTY SERVICE】Avatar Controls Smart Switch can click over 30,000 time and we provide one year warranty. Please email us at service@avatarcontrols.com if you have any doubts with our item.
› See more product details","Manufacturer Avatar Controls
Item Weight 13.6 ounces
Package Dimensions 7.2 x 6.8 x 2 inches
Style SMART SWITCH 2 PACK
Finish Smart control, timer function, group control
Material ABS
Pattern WIFI
Shape Switch
Installation Method In wall install
Performance Description Live, load and neutral wires are required.
Plug Profile Wall Mount
Switch Style Remote Control With Smart Life App, Voice Control
Batteries Required? No",64 ratings,,"Smart Switch,Smart Light Switch,WiFi Light Switch Work with Alexa/Google Home,No Hub Required,in-Wall 2.4Ghz Time Schedule Remote Control,Neutral Required(2pcs)"
,https://www.amazon.com/myTouchSmart-Assistant-Neutral-Required-47761/dp/B0080I9F3C/ref=sr_1_12?dchild=1&keywords=smart+switch+light&qid=1591238706&sr=8-12,,,$64.99,"VOICE COMMANDS – Compatible with Alexa and Google Assistant for the hands-free convenience of easy voice control with no hub required.
UNIVERSAL WI-FI – Uses your 2. 4GHz Wi-fi network for scheduling and ON/OFF operation from anywhere.
USER-FRIENDLY APP – Easy-to-use myTouchSmart app available in the Apple App Store and Google Play allows hassle-free remote operation of lights, fans and more.
EASY SETUP – One-touch presets, personalized my on/my off times and custom countdown options are simple to program and support any schedule.
FAST INSTALLATION – Space-saving screw terminals and metal yoke support fast, reliable installation – neutral wire required. Includes 3 in-wall switches.
› See more product details","VOICE COMMANDS – Compatible with Alexa and Google Assistant for the hands-free convenience of easy voice control with no hub required.
UNIVERSAL WI-FI – Uses your 2. 4GHz Wi-fi network for scheduling and ON/OFF operation from anywhere.
USER-FRIENDLY APP – Easy-to-use myTouchSmart app available in the Apple App Store and Google Play allows hassle-free remote operation of lights, fans and more.
EASY SETUP – One-touch presets, personalized my on/my off times and custom countdown options are simple to program and support any schedule.
FAST INSTALLATION – Space-saving screw terminals and metal yoke support fast, reliable installation – neutral wire required. Includes 3 in-wall switches.
› See more product details","Manufacturer Jasco Products Company
Part Number 47761
Item Weight 1.5 pounds
Product Dimensions 1.75 x 1.75 x 4.06 inches
Item model number 47761
Color White & Light Almond
Style Wall Switch 3-pack
Material Metal
Power Source AC
Voltage 120 volts_of_alternating_current
Wattage 1000 watts
Amperage Capacity 15 A
Installation Method Wall-Mounted
Item Package Quantity 1
Number Of Pieces 3
Switch Type 3-way
Switch Style Rocker Switch
Included Components Wi-fi switch
Batteries Required? No
Warranty 1-year limited warranty",30 ratings,,"GE myTouchSmart WiFi Smart Light Switch 3-pack, 3-Way/Single Pole, Works with Alexa, Google Assistant, 2.4GHz, No Hub Needed, Neutral Wire Required, White & Light Almond, 47761"
,https://www.amazon.com/Honeywell-Interruptor-atenuaci%C3%B3n-complemento-39354/dp/B07B3KKDL8/ref=sr_1_13?dchild=1&keywords=smart+switch+light&qid=1591238706&sr=8-13,,,$29.97,"WIRELESSLY CONTROL & SCHEDULE LIGHTS AND OTHER DEVICES – Schedule timed events for connected devices. Customize scenes for day or night, home or away. Wirelessly control switch from anywhere through your smartphone, tablet, PC or Z-Wave remote. Switch can be operated manually.
REQUIRES A Z-WAVE CERTIFIED HUB - Compatible with the following Z-Wave Hubs: Honeywell, Ring, SmartThings, Wink, HomeSeer, Fibaro, Trane, Nexia, ADT, Vera, and more.
ALEXA COMPATIBLE (HUB REQUIRED) - Requires an Alexa supported hub for voice control with Amazon Echo Products (Alexa device and hub are sold separately).Cannot connect directly with ECHO PLUS (Only ZigBee products can connect directly to Echo Plus).
IN-WALL INSTALLATION WITH HARD WIRED CONNECTIONS (NEUTRAL WIRE REQUIRED) – Replace your existing in-wall switch in as little as 15 minutes - Wall plate is NOT included. A neutral wire is required – please confirm that the wiring in your home is compatible before purchasing (older homes may not have neutral wires).
COMPATIBILITY - Works with all LED, CFL, halogen, incandescent bulbs, and other devices.
› See more product details","WIRELESSLY CONTROL & SCHEDULE LIGHTS AND OTHER DEVICES – Schedule timed events for connected devices. Customize scenes for day or night, home or away. Wirelessly control switch from anywhere through your smartphone, tablet, PC or Z-Wave remote. Switch can be operated manually.
REQUIRES A Z-WAVE CERTIFIED HUB - Compatible with the following Z-Wave Hubs: Honeywell, Ring, SmartThings, Wink, HomeSeer, Fibaro, Trane, Nexia, ADT, Vera, and more.
ALEXA COMPATIBLE (HUB REQUIRED) - Requires an Alexa supported hub for voice control with Amazon Echo Products (Alexa device and hub are sold separately).Cannot connect directly with ECHO PLUS (Only ZigBee products can connect directly to Echo Plus).
IN-WALL INSTALLATION WITH HARD WIRED CONNECTIONS (NEUTRAL WIRE REQUIRED) – Replace your existing in-wall switch in as little as 15 minutes - Wall plate is NOT included. A neutral wire is required – please confirm that the wiring in your home is compatible before purchasing (older homes may not have neutral wires).
COMPATIBILITY - Works with all LED, CFL, halogen, incandescent bulbs, and other devices.
› See more product details","Manufacturer Jasco Products Company
Part Number 39354
Item Weight 8 ounces
Package Dimensions 6.2 x 4.65 x 2.25 inches
Item model number 39354
Is Discontinued By Manufacturer No
Size Switch
Color White
Plug Profile Wall Mount
Switch Style Toggle Switch
Batteries Included? No
Batteries Required? No",137 ratings,,"Honeywell UltraPro Z-Wave Plus Smart Light Switch, In-Wall White Toggle | Built-In Repeater Range Extender | ZWave Hub Required - Alexa and Google Assistant Compatible, 39354"
,https://www.amazon.com/TP-Link-Switch-HS210-KIT-1-Pack/dp/B07724HNTX/ref=sr_1_14?dchild=1&keywords=smart+switch+light&qid=1591238706&sr=8-14,,,,"Easy Guided Install: Neutral Wire is required, standard wall plate size. No need to understand complex switch wiring or master vs auxiliary switch configurations; The Kasa app guides you through easy step by step installation. For non-dimmable lights, 2.4GHz Wi-Fi connection required
3-way or Single Pole: Using it as 3-way or single pole switch to control the light from 1 or 2 locations to replace your traditional 3-way switch. Best for top and bottom of a staircase or from house to garage etc
Control from Anywhere & Voice Control: Monitor your lights status. Turn electronics on and off from anywhere with your smartphone using the Kasa app, whether you are at home, in the office or on vacation. Enjoy the hands-free convenience of controlling the lights in your home with your voice via Amazon Alexa or Google Assistant
Scheduling: Use timer or countdown schedules to set your smart switch to automatically turn on and off while you're home or away. Enable ’away mode’ to randomly switch on and off to trick potential intruders
Trusted and Reliable: Designed and developed in Silicon Valley, Kasa is trusted by over 4 Million users. UL certified for safety use. 2-year warranty
› See more product details","Easy Guided Install: Neutral Wire is required, standard wall plate size. No need to understand complex switch wiring or master vs auxiliary switch configurations; The Kasa app guides you through easy step by step installation. For non-dimmable lights, 2.4GHz Wi-Fi connection required
3-way or Single Pole: Using it as 3-way or single pole switch to control the light from 1 or 2 locations to replace your traditional 3-way switch. Best for top and bottom of a staircase or from house to garage etc
Control from Anywhere & Voice Control: Monitor your lights status. Turn electronics on and off from anywhere with your smartphone using the Kasa app, whether you are at home, in the office or on vacation. Enjoy the hands-free convenience of controlling the lights in your home with your voice via Amazon Alexa or Google Assistant
Scheduling: Use timer or countdown schedules to set your smart switch to automatically turn on and off while you're home or away. Enable ’away mode’ to randomly switch on and off to trick potential intruders
Trusted and Reliable: Designed and developed in Silicon Valley, Kasa is trusted by over 4 Million users. UL certified for safety use. 2-year warranty
› See more product details","Manufacturer TP-Link
Part Number HS210 KIT
Item Weight 14.9 ounces
Product Dimensions 6.3 x 5.1 x 2.8 inches
Item model number HS210 KIT
Is Discontinued By Manufacturer No
Size 2 Pack
Color Original Version
Style Two Pack
Shape Rectangular
Item Package Quantity 1
Switch Type 3-Way
Plug Profile Wall Mount
Included Components Qty 2 - HS210, 2 Wall Plates, 4 Mounting Screws, 4 Wire Nuts, Quick Start Guide
Batteries Included? Yes
Batteries Required? Yes
Warranty 2 years.","1,510 ratings",,"Kasa 3 Way Smart Switch Kit by TP-Link, Wifi Light Switch works with Alexa and Google Home, Neutral Wire Required,No Hub Required, UL Certified, 2-Pack(HS210 KIT)"
,https://www.amazon.com/Switch-Google-Tempered-Control-Switches/dp/B083CN7J4J/ref=sr_1_15?dchild=1&keywords=smart+switch+light&qid=1591238706&sr=8-15,,,$21.99,"Wifi Light Switch with App Remote Control – The smart light switch enable you to remotely turn on/ off lights from anywhere at anytime via smartphone. Use Free Smart Life App, no subscription fee and no hub required. Never come home to a dark house. Start a smart life with a simple step.
Alexa/ Google Compatible Light Switch - The smart wall switch works with Amazon Alexa, Echo Dot and Google Assistant. Turn on/off lights by just giving voice commands. Save yourself the effort of press button especially when your hands are full. Life becomes so easy.
Smart Switch Timer & Group Control – The wifi switch enables you to set schedule time of turning lights on/off or sync up with sunrise and sunset. And also you can organize multi switches into groups, so as to control an entire group with a single tap, whether you’re lying in bed or away from home.
Touch Panel Switch with Space Saving Design – Equipped with advanced touch sensitive technology; you can easily turn on light at a single slight touch. Space saving design fits 2 individual switches in 1 gang junction box, which allows control of two fixtures from one location.
Easy In- wall Installation - This is a single-pole light switch with simple in wall wire connection installation. NEUTRAL WIRE REQUIRED. Only works with 2. 4GHz Wi-Fi network. Please note this dual combination smart switch only takes 1 gang junction box.
› See more product details","Wifi Light Switch with App Remote Control – The smart light switch enable you to remotely turn on/ off lights from anywhere at anytime via smartphone. Use Free Smart Life App, no subscription fee and no hub required. Never come home to a dark house. Start a smart life with a simple step.
Alexa/ Google Compatible Light Switch - The smart wall switch works with Amazon Alexa, Echo Dot and Google Assistant. Turn on/off lights by just giving voice commands. Save yourself the effort of press button especially when your hands are full. Life becomes so easy.
Smart Switch Timer & Group Control – The wifi switch enables you to set schedule time of turning lights on/off or sync up with sunrise and sunset. And also you can organize multi switches into groups, so as to control an entire group with a single tap, whether you’re lying in bed or away from home.
Touch Panel Switch with Space Saving Design – Equipped with advanced touch sensitive technology; you can easily turn on light at a single slight touch. Space saving design fits 2 individual switches in 1 gang junction box, which allows control of two fixtures from one location.
Easy In- wall Installation - This is a single-pole light switch with simple in wall wire connection installation. NEUTRAL WIRE REQUIRED. Only works with 2. 4GHz Wi-Fi network. Please note this dual combination smart switch only takes 1 gang junction box.
› See more product details","Manufacturer Aubric
Item Weight 8 ounces
Product Dimensions 1.57 x 2.83 x 4.65 inches
Color 2. Double Switch
Style Modern Design Touch Wall Switch
Material Tempered glass
Shape Rctangular
Power Source Ac 110v-240v
Installation Method Screw-In
Plug Profile Wall Mount
Switch Style Touch Switch
Certification Etl Listed, Fcc, Rohs, Ce
Usage Commercial/Residential
Batteries Required? No",7 ratings,,"Smart Wifi Light Switch Works with Alexa Google Home & IFTTT, Smart Dual Wall Switch with Tempered Glass Touch Panel Modern Design, App Remote Control Timer Switch, Double Switches in 1 Gang Size"
,https://www.amazon.com/Schedule-Neutral-Required-Single-Pole-Installation/dp/B085TG46KN/ref=sr_1_16?dchild=1&keywords=smart+switch+light&qid=1591238706&sr=8-16,,,$19.99,"SINGLE-POLE AND 3-WAY APPLICATION: The smart 3 way switch can be installed for 3-way or single pole use to control the light from 1 or 2 locations. Replace one of your traditional 3 way switch with our Gosund 3 way smart switch or use directly 2 Gosund 3-way switches to control the light from 2 locations. The Gosund 3 way switch requires 2.4G Wifi (NOT 5G) for the first installation.
REMOTE AND VOICE CONTROL: Control your devices from ANYWHERE with your mobile phone free App. No need to control it manually. Gosund Smart Light Switch works with Amazon Alexa and Google home. You can voice control your light to free your hands.
TIME SCHEDULE: Gosund Wall Switch with Timer removes your worry about forgetting to turn off your devices. Set schedules or countdown to automate your home lighting based on your daily routines.
NEUTRAL WIRE REQUIRED: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. Please make sure your electric box has both neutral wire (white) and load wire before purchasing. Easy installation. Cut off power before installation. Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
FUNCTIONAL DESIGN AND TECHNICAL SUPPORT: The smart switch design is sleek and functional. Its housing is made of flame resistant material. Protect against electricity overload.
› See more product details","SINGLE-POLE AND 3-WAY APPLICATION: The smart 3 way switch can be installed for 3-way or single pole use to control the light from 1 or 2 locations. Replace one of your traditional 3 way switch with our Gosund 3 way smart switch or use directly 2 Gosund 3-way switches to control the light from 2 locations. The Gosund 3 way switch requires 2.4G Wifi (NOT 5G) for the first installation.
REMOTE AND VOICE CONTROL: Control your devices from ANYWHERE with your mobile phone free App. No need to control it manually. Gosund Smart Light Switch works with Amazon Alexa and Google home. You can voice control your light to free your hands.
TIME SCHEDULE: Gosund Wall Switch with Timer removes your worry about forgetting to turn off your devices. Set schedules or countdown to automate your home lighting based on your daily routines.
NEUTRAL WIRE REQUIRED: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. Please make sure your electric box has both neutral wire (white) and load wire before purchasing. Easy installation. Cut off power before installation. Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
FUNCTIONAL DESIGN AND TECHNICAL SUPPORT: The smart switch design is sleek and functional. Its housing is made of flame resistant material. Protect against electricity overload.
› See more product details","Manufacturer Gosund
Part Number SW6
Item Weight 7.2 ounces
Product Dimensions 4.72 x 2.75 x 1.29 inches
Size 1 Pack
Color 1pc
Material Polycarbonate
Voltage 110 volts
Item Package Quantity 1
Switch Type 3-way
Plug Profile Wall Mount
Switch Style Smart Wifi Swicth
Certification Etl, Fcc
Batteries Required? No",35 ratings,,"3 Way Smart Switch, Gosund WiFi Light Switch Works with Alexa and Google Home, Schedule Timer, Neutral Wire Required, Single-Pole and 3-Way Installation, No Hub Required, ETL and FCC Listed (1-Pack)"
,https://www.amazon.com/GE-Enbrighten-SimpleWire-SmartThings-46201/dp/B07RRBT6W5/ref=sr_1_17?dchild=1&keywords=smart+switch+light&qid=1591238706&sr=8-17,,,$39.99,"VOICE CONTROL – ALEXA & GOOGLE ASSISTANT COMPATIBLE (requires a Z-Wave certified hub). Works with the following Z-Wave certified hubs: SmartThings, Ring Alarm, Wink, ADT Pulse, ADT Command, Trane, Vivian, Nexia, Honeywell, Home Seer, Harmony Home Hub Extender, Vera and more.
ADVANCED DESIGN 2ND GENERATION MODEL – Improved components reduced the housing depth by up to 20% compared to previous Z-Wave models and eliminated the need for heat tabs. Quick Fit enhancements are the ideal smart solution for older-style switch boxes, multi-gang configurations or any other application with limited space. Auto line-load sensing terminals support fast and easy installation by detecting line and load wires and configuring the dimmer accordingly. Dual ground ports, which are offset to avoid switch box mounting screws, support daisy-chaining in multi-switch setups.
VERSATILE APPLICATIONS – Control the device remotely with your smartphone and voice commands when connected to a compatible hub or enjoy manual ON/OFF operation from the switch. Home automation is simple through custom scenes, personalized scheduling and convenient alerts. The smart device operates perfectly on its own or seamlessly integrates into multi-switch setups with required add-on switches – models 12723, 12728, 46199, or 46200. Up to four add-on switches can be connected to the same device.
FULL-HOME COVERAGE - Z-Wave Plus works with all previous Z-Wave generations to allow continued expansion of your home-automation network. The switch is capable of controlling indoor or outdoor fixtures for whole-home automation = and repeats your Z-Wave signal from your hub or other devices to extend your range by up to 150ft. Extended signal range increases your home automation coverage to enhance your control.
EASY INSTALLATION – Requires indoor in-wall installation with hardwired connections. NEUTRAL WIRE REQUIRED. Includes white and light almond paddles (wall plate not included). Works with all LED, CFL, incandescent and halogen bulbs as well as other devices. Operating temperature range 32-104 degrees Fahrenheit.
› See more product details","VOICE CONTROL – ALEXA & GOOGLE ASSISTANT COMPATIBLE (requires a Z-Wave certified hub). Works with the following Z-Wave certified hubs: SmartThings, Ring Alarm, Wink, ADT Pulse, ADT Command, Trane, Vivian, Nexia, Honeywell, Home Seer, Harmony Home Hub Extender, Vera and more.
ADVANCED DESIGN 2ND GENERATION MODEL – Improved components reduced the housing depth by up to 20% compared to previous Z-Wave models and eliminated the need for heat tabs. Quick Fit enhancements are the ideal smart solution for older-style switch boxes, multi-gang configurations or any other application with limited space. Auto line-load sensing terminals support fast and easy installation by detecting line and load wires and configuring the dimmer accordingly. Dual ground ports, which are offset to avoid switch box mounting screws, support daisy-chaining in multi-switch setups.
VERSATILE APPLICATIONS – Control the device remotely with your smartphone and voice commands when connected to a compatible hub or enjoy manual ON/OFF operation from the switch. Home automation is simple through custom scenes, personalized scheduling and convenient alerts. The smart device operates perfectly on its own or seamlessly integrates into multi-switch setups with required add-on switches – models 12723, 12728, 46199, or 46200. Up to four add-on switches can be connected to the same device.
FULL-HOME COVERAGE - Z-Wave Plus works with all previous Z-Wave generations to allow continued expansion of your home-automation network. The switch is capable of controlling indoor or outdoor fixtures for whole-home automation = and repeats your Z-Wave signal from your hub or other devices to extend your range by up to 150ft. Extended signal range increases your home automation coverage to enhance your control.
EASY INSTALLATION – Requires indoor in-wall installation with hardwired connections. NEUTRAL WIRE REQUIRED. Includes white and light almond paddles (wall plate not included). Works with all LED, CFL, incandescent and halogen bulbs as well as other devices. Operating temperature range 32-104 degrees Fahrenheit.
› See more product details","Manufacturer Jasco Products Company
Part Number 46201
Item Weight 5.6 ounces
Product Dimensions 1.13 x 1.75 x 4.13 inches
Item model number 46201
Size Switch
Color White & Light Almond
Style Switch
Power Source Hardwire
Voltage 120 volts
Wattage 960 watts
Item Package Quantity 1
Switch Type 3-way
Usage Commercial/Residential
Included Components Smart Switch, Paddle
Batteries Required? No
Warranty 2-year limited warranty",225 ratings,,"GE Enbrighten Z-Wave Plus Smart Light Switch with QuickFit and SimpleWire, 3-Way Ready, Works with Alexa, Google Assistant, ZWave Hub Required, Repeater/Range Extender, White & Light Almond, 46201"
,https://www.amazon.com/Gosund-Control-required-installation-listed/dp/B07DQG4K52/ref=sr_1_18?dchild=1&keywords=smart+switch+light&qid=1591238706&sr=8-18,,,$29.99,"Voice Control: Gosund Smart Switch works with Amazon Alexa and Google home. With our smart light switch, you can turn on/off your light with your voice, just say the commands and enjoy the great convenience of voice control.
Remote Control: You can remotely control your lights at anytime anywhere with your mobile phone, get Gosund wifi switches installed in your room and start to enjoy remote control with no limits. Also supports device sharing function, your family members to remote control it too.
Time and Countdown: Our alexa wall switch with Timer schedule, your don't need to worry about forgetting to turn off your devices. Set time for Evening. Then never back to a dark house.
NOTE: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. WITHOUT LOAD/NEUTRAL, PLEASE DO NOT PURCHASE. This wifi smart switch works in a single-pole setup only(Not 3-way). Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
Easy Installation and Reliable: Cut off power before installation. Flammability UL94-V0, FCC, ETL certificated. Our goal is customer satisfaction and we are committed to making it right for you.
› See more product details","Voice Control: Gosund Smart Switch works with Amazon Alexa and Google home. With our smart light switch, you can turn on/off your light with your voice, just say the commands and enjoy the great convenience of voice control.
Remote Control: You can remotely control your lights at anytime anywhere with your mobile phone, get Gosund wifi switches installed in your room and start to enjoy remote control with no limits. Also supports device sharing function, your family members to remote control it too.
Time and Countdown: Our alexa wall switch with Timer schedule, your don't need to worry about forgetting to turn off your devices. Set time for Evening. Then never back to a dark house.
NOTE: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. WITHOUT LOAD/NEUTRAL, PLEASE DO NOT PURCHASE. This wifi smart switch works in a single-pole setup only(Not 3-way). Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
Easy Installation and Reliable: Cut off power before installation. Flammability UL94-V0, FCC, ETL certificated. Our goal is customer satisfaction and we are committed to making it right for you.
› See more product details","Manufacturer Gosund
Part Number Gosund-KS2
Item Weight 12 ounces
Product Dimensions 4.72 x 2.75 x 1.29 inches
Is Discontinued By Manufacturer No
Color White
Style Smart WiFi Swicth
Material ABS+PU
Shape Rectangle
Voltage 125 volts
Wattage 1650 watts
Item Package Quantity 1
Plug Profile Wall Mount
Certification Fcc, Etl
Special Features Timer
Batteries Included? No
Batteries Required? No",613 ratings,,"Smart Light Switch, Gosund Upgraded 2.4Ghz Wifi Switch Works with Alexa, Google Home, Remote Control and Schedule, Neutral Wire Required, Single-Pole, No Hub Required, ETL and FCC Listed (2 Pack)"
,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A025031233RHJTZO9UDCQ&url=%2FGosund-Assistant-Dimmable-Single-Pole-Neutral%2Fdp%2FB085KXRMBW%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3Dsmart%2Bswitch%2Blight%26qid%3D1591238706%26sr%3D8-19-spons%26psc%3D1&qualifier=1591238706&id=2484874961753190&widgetName=sp_mtf,,,$39.99,"【0% -100% dimming function】Gosund smart light switch can be dimmed 0-100% via manual or gosund app, intelligent dimming memory function will keep the brightness of the light when you turn off the smart dimmer switch last time.
【Works with Alexa and Google home】With Alexa and Google Assistant, enjoy the voice control of Alexa light switch to free your hands. Just say “Hi Alexa, dim my light to 60%”.
【Remote & Group Control】WIFI smart switches can be set into the same group, the lights in several rooms can be controlled remotely via the app, no matter where you are.
【Schedule mode】The customized smart switch can be set an automatic on / off time. The smart wall switch will turn on automatically before you go home, and you can see the bright lights when you open the door.
【Compatibility & Note】The wifi dimmer light switch works with single pole, not 3-way. Need neutral wire and 2.4G WIFI, no hub required. Please note that the smart bulb cannot be dimmed by the smart light switch. If you have any problem please feel free to contact us.
› See more product details","【0% -100% dimming function】Gosund smart light switch can be dimmed 0-100% via manual or gosund app, intelligent dimming memory function will keep the brightness of the light when you turn off the smart dimmer switch last time.
【Works with Alexa and Google home】With Alexa and Google Assistant, enjoy the voice control of Alexa light switch to free your hands. Just say “Hi Alexa, dim my light to 60%”.
【Remote & Group Control】WIFI smart switches can be set into the same group, the lights in several rooms can be controlled remotely via the app, no matter where you are.
【Schedule mode】The customized smart switch can be set an automatic on / off time. The smart wall switch will turn on automatically before you go home, and you can see the bright lights when you open the door.
【Compatibility & Note】The wifi dimmer light switch works with single pole, not 3-way. Need neutral wire and 2.4G WIFI, no hub required. Please note that the smart bulb cannot be dimmed by the smart light switch. If you have any problem please feel free to contact us.
› See more product details","Manufacturer Gosund
Part Number TT-SW2-2
Item Weight 13.7 ounces
Package Dimensions 5.55 x 5.12 x 2.36 inches
Color White
Style Smart dimmer switch 2 pack
Material Plastic
Pattern Smart dimmer switch use for free ' Gosund' APP
Shape Rectangle
Wattage 400 watts
Amperage Capacity 4 A
Plug Profile Wall Mount
Certification Cul, Fcc
Batteries Required? No",27 ratings,,"Gosund Smart Dimmer Switch Works with Alexa and Google Assistant, WiFi Smart Light Switch for Dimmable LED, Single-Pole, Need Neutral Wire, CUL and FCC Listed (2 Pack)"
,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_2?ie=UTF8&adId=A05078821KYBNRJ9JAB5U&url=%2FSchedule-Neutral-Required-Single-Pole-Installation%2Fdp%2FB085TKQCMR%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dsmart%2Bswitch%2Blight%26qid%3D1591238706%26sr%3D8-20-spons%26psc%3D1&qualifier=1591238706&id=2484874961753190&widgetName=sp_mtf,,,$39.99,"SINGLE-POLE AND 3-WAY APPLICATION: The smart 3 way switch can be installed for 3-way or single pole use to control the light from 1 or 2 locations. Replace one of your traditional 3 way switch with our Gosund 3 way smart switch or use directly 2 Gosund 3-way switches to control the light from 2 locations. The Gosund 3 way switch requires 2.4G Wifi (NOT 5G) for the first installation.
REMOTE AND VOICE CONTROL: Control your devices from ANYWHERE with your mobile phone free App. No need to control it manually. Gosund Smart Light Switch works with Amazon Alexa and Google home. You can voice control your light to free your hands.
TIME SCHEDULE: Gosund Wall Switch with Timer removes your worry about forgetting to turn off your devices. Set schedules or countdown to automate your home lighting based on your daily routines.
NEUTRAL WIRE REQUIRED: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. Please make sure your electric box has both neutral wire (white) and load wire before purchasing. Easy installation. Cut off power before installation. Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
FUNCTIONAL DESIGN AND TECHNICAL SUPPORT: The smart switch design is sleek and functional. Its housing is made of flame resistant material. Protect against electricity overload.
› See more product details","SINGLE-POLE AND 3-WAY APPLICATION: The smart 3 way switch can be installed for 3-way or single pole use to control the light from 1 or 2 locations. Replace one of your traditional 3 way switch with our Gosund 3 way smart switch or use directly 2 Gosund 3-way switches to control the light from 2 locations. The Gosund 3 way switch requires 2.4G Wifi (NOT 5G) for the first installation.
REMOTE AND VOICE CONTROL: Control your devices from ANYWHERE with your mobile phone free App. No need to control it manually. Gosund Smart Light Switch works with Amazon Alexa and Google home. You can voice control your light to free your hands.
TIME SCHEDULE: Gosund Wall Switch with Timer removes your worry about forgetting to turn off your devices. Set schedules or countdown to automate your home lighting based on your daily routines.
NEUTRAL WIRE REQUIRED: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. Please make sure your electric box has both neutral wire (white) and load wire before purchasing. Easy installation. Cut off power before installation. Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
FUNCTIONAL DESIGN AND TECHNICAL SUPPORT: The smart switch design is sleek and functional. Its housing is made of flame resistant material. Protect against electricity overload.
› See more product details","Manufacturer Gosund
Item Weight 11.6 ounces
Product Dimensions 9 x 5.8 x 1.29 inches
Size 2 Pack
Color 2pcs
Material PC
Voltage 110 volts
Wattage 1650 watts
Switch Type 3-way
Plug Profile Wall Mount
Switch Style Smart Wifi Swicth
Certification Etl, Fcc
Batteries Required? No",29 ratings,,"Smart Switch, Gosund 3 Way Light WiFi Switch Works with Alexa and Google Home, Schedule Timer, Neutral Wire Required, Single-Pole and 3-Way Installation, No Hub Required, ETL and FCC Listed (2-Pack)"
