features,link,manufacturer,model,price,product_detail,product_info,product_specs,rating,sku,title
,https://www.amazon.com/Switch-Compatible-Google-Required-Schedule/dp/B07B622LYF/ref=sr_1_40?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-40,,,$27.99,"VOICE CONTROL FOR YOUR CONVENIENCE: Perfectly Compatible with Amazon Alexa (Amazon Echo/Dot/Tap), Google Assistant for voice control. If you don't know how to control your devices, please refer to ""How to control Smart Devices by Amazon Echo with voice commands"" or go to Amazon Alexa Support page for further information.Samsung SmartThings and NEST compatibility will be supported soon.
REMOTE ACCESS: Control devices connected to the Smart Switch wherever you have Internet using the free ""Smart Life"" app on your tablet or smartphone (Compatible w/ Android 4.1 or higher & iOS8 or higher). No hub or subscription required.
SAFETY SCHEDULE TIMER: Take full control of your home or office lights thanks to the schedule timer that will allow you to plan the exact time lights and appliances are turned off. Save energy and money on bills by planning your electricity consumption every single day.
NOVELTY SENSITIVE TOUCH CONTROL: Unlike most similar products, Micmi light switch features a smart TOUCH CONTROL button. Chic, elegant flat surface, safely lit in the dark due to the LED light, it will definitely make a stylish addition to your room décor. NOTE: NOT COMPATIBLE WITH ELECTRICAL BOX WHICH HAVE AN OPENING less than 3-1/8"" (79mm).
MONEY BACK GUARANTEE: Use the Micmi Smart wifi Light Switch risk free for 60 days. If our WIFI Smart Light Switch In-Wall does not help you, we will refund 100% of your purchase. No questions asked.
› See more product details","VOICE CONTROL FOR YOUR CONVENIENCE: Perfectly Compatible with Amazon Alexa (Amazon Echo/Dot/Tap), Google Assistant for voice control. If you don't know how to control your devices, please refer to ""How to control Smart Devices by Amazon Echo with voice commands"" or go to Amazon Alexa Support page for further information.Samsung SmartThings and NEST compatibility will be supported soon.
REMOTE ACCESS: Control devices connected to the Smart Switch wherever you have Internet using the free ""Smart Life"" app on your tablet or smartphone (Compatible w/ Android 4.1 or higher & iOS8 or higher). No hub or subscription required.
SAFETY SCHEDULE TIMER: Take full control of your home or office lights thanks to the schedule timer that will allow you to plan the exact time lights and appliances are turned off. Save energy and money on bills by planning your electricity consumption every single day.
NOVELTY SENSITIVE TOUCH CONTROL: Unlike most similar products, Micmi light switch features a smart TOUCH CONTROL button. Chic, elegant flat surface, safely lit in the dark due to the LED light, it will definitely make a stylish addition to your room décor. NOTE: NOT COMPATIBLE WITH ELECTRICAL BOX WHICH HAVE AN OPENING less than 3-1/8"" (79mm).
MONEY BACK GUARANTEE: Use the Micmi Smart wifi Light Switch risk free for 60 days. If our WIFI Smart Light Switch In-Wall does not help you, we will refund 100% of your purchase. No questions asked.
› See more product details","Manufacturer MICMI
Part Number SG_B07B622LYF_US
Item Weight 10.2 ounces
Product Dimensions 1.76 x 4.09 x 1.06 inches
Is Discontinued By Manufacturer No
Size 2pack
Color White
Pattern Smart light switch 2pack
Wattage 1800 watts
Item Package Quantity 1
Switch Type Single Pole
Plug Profile Wall Mount
Switch Style One-way
Batteries Included? No
Batteries Required? No",181 ratings,,"Smart Switch, Works with Alexa and Google Home, Voice control, No hub Required, Timing Synchronization, Suit for 1/2/3/4 Group Type Switch Box Micmi, Neutral wire required, Smart light switch 2pack"
,https://www.amazon.com/Lutron-Wireless-Lighting-P-PKG1W-WH-Assistant/dp/B00JJY0S4G/ref=sr_1_41?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-41,,,$57.79,"Works with Alexa to support dimming through voice control (Smart Bridge required, Alexa device and Smart Bridge sold separately)
Replaces an existing switch and installs in 3 steps in as little as 15 minutes; ideal dimmer for all homes, as it does not require a neutral wire
Can control up to 17 bulbs per circuit (based on 8. 5W LED bulb, 60W incandescent equivalent)
Tested and recommended for use with over 1, 000 bulbs (for recommended LEDs, please see ""Technical Specification"")
Works with up to 150W dimmable LED/CFL or 600W incandescent/halogen bulbs; not rated for low voltage applications (i. e. . track or landscape lighting)
Use included Pico remote to run lights on/off or raise/lower to adjust brightness from anywhere around your home
For use in multi location applications, replace existing switch with included Pico remote and wall plate brack (PICO WBX ADAPT, sold separately)
Show more","Works with Alexa to support dimming through voice control (Smart Bridge required, Alexa device and Smart Bridge sold separately)
Replaces an existing switch and installs in 3 steps in as little as 15 minutes; ideal dimmer for all homes, as it does not require a neutral wire
Can control up to 17 bulbs per circuit (based on 8. 5W LED bulb, 60W incandescent equivalent)
Tested and recommended for use with over 1, 000 bulbs (for recommended LEDs, please see ""Technical Specification"")
Works with up to 150W dimmable LED/CFL or 600W incandescent/halogen bulbs; not rated for low voltage applications (i. e. . track or landscape lighting)
Use included Pico remote to run lights on/off or raise/lower to adjust brightness from anywhere around your home
For use in multi location applications, replace existing switch with included Pico remote and wall plate brack (PICO WBX ADAPT, sold separately)
Show more","Manufacturer Lutron
Part Number P-PKG1W-WH
Item Weight 8 ounces
Product Dimensions 2 x 5.94 x 6.75 inches
Item model number P-PKG1W-WH
Batteries 1 Lithium Metal batteries required. (included)
Is Discontinued By Manufacturer No
Color White
Style Dimmer Switch and Remote
Voltage 1 volts
Wattage 600 watts
Item Package Quantity 1
Plug Profile Wall Mount
Included Components (1) Caseta Smart Dimmer Switch, (1) Coordinating Wallplate and (1) Pico remote
Batteries Included? Yes
Batteries Required? Yes",637 ratings,,"Lutron Caseta Wireless Smart Lighting Dimmer Switch and Remote Kit for Wall & Ceiling Lights, P-PKG1W-WH, White"
,https://www.amazon.com/Neutral-Required-Compatible-Assistant-KULED/dp/B084ZK5W5D/ref=sr_1_42?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-42,,,$15.99,"【Easy To Install】KUELD smart switch can replace any single-pole light switch. Not compatible with 3-way(multi-switch) lights. Support 2.4GHz Wi-Fi ONLY(Not support 5GHz Wi-Fi). The package include one switch with one wall plate.
【Voice Control】Smart switch compatible with Amazon Alexa(Echo/Dot/Tap), Google home. With KULED alexa switch your lights can turn on/off by your voice demand. No hub required.
【Remote Control】Wifi light switches control your lights from anywhere with your smart phone.
【Time Setting】Own KULED alexa switch, custom schedules and set times, let your lights function automatically. On at sunset, off at bedtime.Hand-free and save energy.
【Safety Guarantee】CE, ETL and FCC approved for safety and quality assurance. We offer you 1 year warranty to let you buy with confidence, when you using KULED touch wall switch if have any problem, please feel free contact us at info@kuled.com.
› See more product details","【Easy To Install】KUELD smart switch can replace any single-pole light switch. Not compatible with 3-way(multi-switch) lights. Support 2.4GHz Wi-Fi ONLY(Not support 5GHz Wi-Fi). The package include one switch with one wall plate.
【Voice Control】Smart switch compatible with Amazon Alexa(Echo/Dot/Tap), Google home. With KULED alexa switch your lights can turn on/off by your voice demand. No hub required.
【Remote Control】Wifi light switches control your lights from anywhere with your smart phone.
【Time Setting】Own KULED alexa switch, custom schedules and set times, let your lights function automatically. On at sunset, off at bedtime.Hand-free and save energy.
【Safety Guarantee】CE, ETL and FCC approved for safety and quality assurance. We offer you 1 year warranty to let you buy with confidence, when you using KULED touch wall switch if have any problem, please feel free contact us at info@kuled.com.
› See more product details","Manufacturer KULED
Item Weight 5.9 ounces
Package Dimensions 5.43 x 4.09 x 1.97 inches
Color White
Wattage 1800 watts
Item Package Quantity 1
Certification Etl, Fcc
Batteries Included? No
Batteries Required? No",1 rating,,"Alexa Light Switch WiFi Light Switch Smart Switch Touch Wall Switch, Neutral Wire Required with Voice Control, Remote Control, Timer, Compatible with Google Assistant KULED Smart Light Switch 1Pack"
,https://www.amazon.com/Wi-Fi-Light-Switch-3-Way-Wall/dp/B07PMN4PFF/ref=sr_1_43?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-43,,,$44.99,"Control single pole and 3 way lights from the wall, the app or your voice*
Works with Apple home Kit, The Google Assistant and Alexa for hands free voice control
Randomize lights to make it look like you’re home even when you’re not
Set SCHEDULES and timers. Set porch light to turn on at sunset. Schedule ceiling fans to turn before you arrive home. Sync on and off times to Sunrise and sunset, and more
Only requires one smart light switch per 3 way circuit
Neutral wire required","Control single pole and 3 way lights from the wall, the app or your voice*
Works with Apple home Kit, The Google Assistant and Alexa for hands free voice control
Randomize lights to make it look like you’re home even when you’re not
Set SCHEDULES and timers. Set porch light to turn on at sunset. Schedule ceiling fans to turn before you arrive home. Sync on and off times to Sunrise and sunset, and more
Only requires one smart light switch per 3 way circuit
Neutral wire required",,454 ratings,,"Wemo Wi-Fi Light Switch, 3-Way - Control Lighting from Anywhere, Easy In-Wall Installation, Works with Alexa, Google Assistant and Apple HomeKit (WLS0403)"
,https://www.amazon.com/Thinkbee-Receiver-Assistant-Schedule-Control/dp/B0814QBJJ8/ref=sr_1_44?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-44,,,$22.99,"▶【Voice App Remote Control】- Voice controls the lights in your home via Alexa, Google Assistant and IFTTT. Remote control by using the smart life app free “King Smart” app, whether you are in your cozy bed, in the office or on vacation. You can create schedules, monitor real-time light status, share devices and even control a group of lights in your house with a tap of the phone screen.
▶【Timer & Schedule】- Set up the Smart WiFi Light Switch to automatically turn the electronics on and off based on your schedule time. Saving energy avoids unnecessary standby power consumption, saves electricity costs and extends the life of the lighting.
▶【Strong Signal】- The effective distance between the receiver and the control panel is up to 328ft indoors and 1968ft outdoors. Strong signal through the walls and remote control your bulbs, halogen lamps, fluorescent lamps, CFLs, LED lights, fans and other electrical switchboards, etc. Max Integrated Load: 1000W.
▶【Safety & Easy to Install】- CE/ RoHS/ FCC certified. Overloading and overheating. Made of flame-resistant PC material. Fireproof level V0, IP66 waterproof ensures safe and good durability. Quick create or relocate lamp switches but no wire needed. Saving labor and material costs, environmentally friendly. Super mini receiver is 2*0.9*1.1in, fitting easily in most electrical boxes.
▶【Long Life & Warranty】- 600,000 times for Switch Button, 400,000 times for the receiver and 6 ~ 8 years for lithium battery of button. Self-tape provided for installation. Offer no-hassle 12-month warranty and friendly 24-hour customer service. Neutral Wire Required.","▶【Voice App Remote Control】- Voice controls the lights in your home via Alexa, Google Assistant and IFTTT. Remote control by using the smart life app free “King Smart” app, whether you are in your cozy bed, in the office or on vacation. You can create schedules, monitor real-time light status, share devices and even control a group of lights in your house with a tap of the phone screen.
▶【Timer & Schedule】- Set up the Smart WiFi Light Switch to automatically turn the electronics on and off based on your schedule time. Saving energy avoids unnecessary standby power consumption, saves electricity costs and extends the life of the lighting.
▶【Strong Signal】- The effective distance between the receiver and the control panel is up to 328ft indoors and 1968ft outdoors. Strong signal through the walls and remote control your bulbs, halogen lamps, fluorescent lamps, CFLs, LED lights, fans and other electrical switchboards, etc. Max Integrated Load: 1000W.
▶【Safety & Easy to Install】- CE/ RoHS/ FCC certified. Overloading and overheating. Made of flame-resistant PC material. Fireproof level V0, IP66 waterproof ensures safe and good durability. Quick create or relocate lamp switches but no wire needed. Saving labor and material costs, environmentally friendly. Super mini receiver is 2*0.9*1.1in, fitting easily in most electrical boxes.
▶【Long Life & Warranty】- 600,000 times for Switch Button, 400,000 times for the receiver and 6 ~ 8 years for lithium battery of button. Self-tape provided for installation. Offer no-hassle 12-month warranty and friendly 24-hour customer service. Neutral Wire Required.",,5 ratings,,"Thinkbee Smart WiFi Light Switch Kit, with Mini Receiver, 2.4Ghz WiFi, Work with Alexa, Google Assistant and IFTTT, Timer and Schedule, App Remote Control, Outdoor 1968ft Indoor 328ft, Ceiling Lamp"
,https://www.amazon.com/Smart-Switch-Assistant-Control-Required/dp/B07M7VZFHG/ref=sr_1_45?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-45,,,$24.99,"NEUTRAL WIRE REQUIRED: Please make sure your electric box has a neutral wire (color in white) before purchasing. If you are not sure, please send us a photo of the inner part of your electric box. We can check it for you timely.
LOW COST SOLUTION AND EASY TO INSTALL: Almost all other brands’ solutions require customers to replace both traditional 3 way switches. With Meross’s patent designed MSS550, customers only need to replace one traditional 3 way switch. Half cost and labor. 15 mins installation. Only for 3 way installation. Meross light switch fits for your exsiting 1/2/3/4 gang standard size Decora/GFCI faceplate. Works with the 2.4G WiFi only, does NOT support 5G WiFi, no hub required.
SMART LIGHT Switch WITH VOICE CONTROL AND REMOTE CONTROL: The smart switch is compatible with Amazon Alexa, Echo, Echo Dot, Google Assistant, Google Home and IFTTT, simply use your voice command to turn on or turn off your light. Control your light via smartphone (iOS and Android) from anywhere anytime. ONLY supports Meross APP. And it is not a dimmer switch.
SMART WIFI LIGHT SWITCH WITH SCHEDULE AND TIMER SETTING: You can schedule it to turn on and off the light automatically. Added benefit of saving energy when lights are not needed or are left on by accident. Support sunrise and sunset setting. The maximum load power is 200W for INC and 150W for CFL&LED. The maximum electric current is 2A.
TECHNICAL SUPPORT: The smart switch housing is made of PC+ABS fire-retardant material. Protection against electricity overload. If you have any questions about your switch types, installation or Wi-Fi connections, please contact us, we will give you a satisfactory solution.
› See more product details","NEUTRAL WIRE REQUIRED: Please make sure your electric box has a neutral wire (color in white) before purchasing. If you are not sure, please send us a photo of the inner part of your electric box. We can check it for you timely.
LOW COST SOLUTION AND EASY TO INSTALL: Almost all other brands’ solutions require customers to replace both traditional 3 way switches. With Meross’s patent designed MSS550, customers only need to replace one traditional 3 way switch. Half cost and labor. 15 mins installation. Only for 3 way installation. Meross light switch fits for your exsiting 1/2/3/4 gang standard size Decora/GFCI faceplate. Works with the 2.4G WiFi only, does NOT support 5G WiFi, no hub required.
SMART LIGHT Switch WITH VOICE CONTROL AND REMOTE CONTROL: The smart switch is compatible with Amazon Alexa, Echo, Echo Dot, Google Assistant, Google Home and IFTTT, simply use your voice command to turn on or turn off your light. Control your light via smartphone (iOS and Android) from anywhere anytime. ONLY supports Meross APP. And it is not a dimmer switch.
SMART WIFI LIGHT SWITCH WITH SCHEDULE AND TIMER SETTING: You can schedule it to turn on and off the light automatically. Added benefit of saving energy when lights are not needed or are left on by accident. Support sunrise and sunset setting. The maximum load power is 200W for INC and 150W for CFL&LED. The maximum electric current is 2A.
TECHNICAL SUPPORT: The smart switch housing is made of PC+ABS fire-retardant material. Protection against electricity overload. If you have any questions about your switch types, installation or Wi-Fi connections, please contact us, we will give you a satisfactory solution.
› See more product details","Manufacturer Meross
Item Weight 5.6 ounces
Product Dimensions 4.7 x 2.8 x 1.4 inches
Item model number meross Smart
Is Discontinued By Manufacturer No
Color White
Voltage 125 volts
Item Package Quantity 1
Number Of Pieces 1
Switch Type 3-way
Plug Profile Wall Mount
Switch Style Rocker Switch
Included Components User manual
Batteries Included? No
Batteries Required? No",598 ratings,,"Smart 3 Way Light Switch (Only One Needed), Meross WiFi Switch Compatible with Alexa, Google Assistant and SmartThings, Wall Switch with Remote Control, Voice Control and Timer, Neutral Wire Required"
,https://www.amazon.com/Clapper-Amanda-Seyfried/dp/B0797PZPK1/ref=sr_1_46?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-46,,,,,,,,,"Smart 3 Way Light Switch (Only One Needed), Meross WiFi Switch Compatible with Alexa, Google Assistant and SmartThings, Wall Switch with Remote Control, Voice Control and Timer, Neutral Wire Required"
,https://www.amazon.com/Smartplex-Smart-Light-Switch-Wall/dp/B07ZDLHHVG/ref=sr_1_47?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-47,,,$27.87,"🚁 WORKS WITH YOUR CEILING FANS - Smartplex is your ultimate ceiling fan switch. Fight back against hot air in your home. Don't get up on a hot day, Smartplex is your key to fan control anywhere in yo
💎 MODERN DAY LIGHT SWITCH - Modernize your home with the 21st century light switch that will revolutionize your lights and electrical fixtures in your house. Get rid of your ugly, old fashioned wall light switches, and update your home with the Smartplex Wifi Light Switch; a revolutionary upgrade to the classic light fixtures that can be controlled with the lightest touch or even remotely controlled through your smartphone!
☝️ TOUCH ENABLED - The Smartplex light switch can be controlled with the slightest touch. This wi-fi touch enabled light switch boasts 2 aesthetically pleasing controls that can be connected to 2 separate electrical fixtures, such as lights. Its touch-enabled design makes it sleek and streamlined to use like a smartphone, and with its tempered glass design its easy to clean, too
📱 WIRELESS WIFI CONTROLLED - Going on holiday and you have a sneaking suspicion you forgot to turn off your lights? With the Smartplex Smart Light Switch that fear is a thing of the past. As well as touch enabled, you can control all of your lights directly from your phone with a free app (iOS and Android Compatible). Turn on your Air Con with Alexa or Google Home, and even program your lights when you walk in the house with IFTTT! Save money on your electricity bill with this smart light switc
💡 LED BACKLIT - Each light switch features a soft LED that glows red when the lights are on, and blue when they’re off. Your light switch is easy to find at night, but has no impact on you when you’re asleep. The LED lights, combined with the sleek, smooth tempered glass, give this Google Assistant and Alexa compatible Smart Light Switch that futuristic feel.
✅ LIFETIME WARRANTY - Each Smartplex Smart Wifi Light Switch that you buy comes with a LIFETIME guarantee to ensure that you are a satisfied customer. If at any point you are not 100% satisfied by your Smart Light Switch, don’t hesitate to get in touch with us so that we can issue you a refund or a replacement. (For best results, ensure that a professional electrician installs your light switch for best results)
› See more product details","🚁 WORKS WITH YOUR CEILING FANS - Smartplex is your ultimate ceiling fan switch. Fight back against hot air in your home. Don't get up on a hot day, Smartplex is your key to fan control anywhere in yo
💎 MODERN DAY LIGHT SWITCH - Modernize your home with the 21st century light switch that will revolutionize your lights and electrical fixtures in your house. Get rid of your ugly, old fashioned wall light switches, and update your home with the Smartplex Wifi Light Switch; a revolutionary upgrade to the classic light fixtures that can be controlled with the lightest touch or even remotely controlled through your smartphone!
☝️ TOUCH ENABLED - The Smartplex light switch can be controlled with the slightest touch. This wi-fi touch enabled light switch boasts 2 aesthetically pleasing controls that can be connected to 2 separate electrical fixtures, such as lights. Its touch-enabled design makes it sleek and streamlined to use like a smartphone, and with its tempered glass design its easy to clean, too
📱 WIRELESS WIFI CONTROLLED - Going on holiday and you have a sneaking suspicion you forgot to turn off your lights? With the Smartplex Smart Light Switch that fear is a thing of the past. As well as touch enabled, you can control all of your lights directly from your phone with a free app (iOS and Android Compatible). Turn on your Air Con with Alexa or Google Home, and even program your lights when you walk in the house with IFTTT! Save money on your electricity bill with this smart light switc
💡 LED BACKLIT - Each light switch features a soft LED that glows red when the lights are on, and blue when they’re off. Your light switch is easy to find at night, but has no impact on you when you’re asleep. The LED lights, combined with the sleek, smooth tempered glass, give this Google Assistant and Alexa compatible Smart Light Switch that futuristic feel.
✅ LIFETIME WARRANTY - Each Smartplex Smart Wifi Light Switch that you buy comes with a LIFETIME guarantee to ensure that you are a satisfied customer. If at any point you are not 100% satisfied by your Smart Light Switch, don’t hesitate to get in touch with us so that we can issue you a refund or a replacement. (For best results, ensure that a professional electrician installs your light switch for best results)
› See more product details","Manufacturer Smartplex Home
Item Weight 6.3 ounces
Package Dimensions 4.88 x 2.91 x 1.85 inches
Size 2 Gang
Color Black
Plug Profile Wall Mount
Special Features ⭐⭐ HOME AUTOMATION - Time your lights to turn on when you arrive home, time them to turn off when you leave, voice control for any lights in your home over wi-fi, and links with your smartphone.
Usage ⭐⭐ COMPATIBLE WITH: Amazon Echo/Alexa, Google Assistant/Home, and IFTTT
Batteries Required? No",45 ratings,,"Smartplex Smart Wifi Light Switch - Modern Day Light Switch, 2 Gang LED Back-Lit - Easy In-Wall Installation - Includes App for iOS Android Compatible with Alexa, Google Home, IFTTT"
,https://www.amazon.com/Switch-Your-Brain-Happiness-Thinking/dp/0801018390/ref=sr_1_48?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-48,,,,,,,"2,324 ratings",,"Switch On Your Brain: The Key to Peak Happiness, Thinking, and Health"
,https://www.amazon.com/GE-Off-3-Wire-Smart-Switch/dp/B082LKCXV9/ref=sr_1_49?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-49,,,$44.99,"A SMART SWITCH FOR EVERYBODY IN THE HOUSE: Put the C by GE Smart Light Switch in your smart home so you can control your lights through the mobile touch app or voice assistant.
C BY GE SMART LIGHT SWITCH: Get convenience and comfort with your smart bulb and smart switch always being ready to respond. With enhanced functionality like out of home control and scheduling, you will never come home to a dark house.
BUILD YOUR SMART HOME WITH SMART BULBS THAT WORK WITH ALEXA/ GOOGLE HOME: The C by GE Smart Bulbs and the Smart Switch work with voice and app control at all times, even when the wall switch is turned off.
MAKE TRADITIONAL LIGHT BULBS SMART BULBS: The C by GE smart switch allows you to easily make your light bulbs compatible with Google Home or Amazon Alexa when paired with your smart devices.
EASY TO USE IN ANY HOME: This smart light switch works with most common residential wiring, and no neutral wire is required. DIY installation takes about 30 minutes for this smart switch for incandescent, halogen, CFL, and LED lights.
› See more product details","A SMART SWITCH FOR EVERYBODY IN THE HOUSE: Put the C by GE Smart Light Switch in your smart home so you can control your lights through the mobile touch app or voice assistant.
C BY GE SMART LIGHT SWITCH: Get convenience and comfort with your smart bulb and smart switch always being ready to respond. With enhanced functionality like out of home control and scheduling, you will never come home to a dark house.
BUILD YOUR SMART HOME WITH SMART BULBS THAT WORK WITH ALEXA/ GOOGLE HOME: The C by GE Smart Bulbs and the Smart Switch work with voice and app control at all times, even when the wall switch is turned off.
MAKE TRADITIONAL LIGHT BULBS SMART BULBS: The C by GE smart switch allows you to easily make your light bulbs compatible with Google Home or Amazon Alexa when paired with your smart devices.
EASY TO USE IN ANY HOME: This smart light switch works with most common residential wiring, and no neutral wire is required. DIY installation takes about 30 minutes for this smart switch for incandescent, halogen, CFL, and LED lights.
› See more product details","Manufacturer GE
Part Number 93120081
Item Weight 9.6 ounces
Product Dimensions 4.21 x 7.24 x 5.71 inches
Item model number 93120081
Color White
Style 3-Wire On/Off Paddle Switch
Item Package Quantity 1
Switch Type 3-way
Included Components Smart Switch On/Off (Paddle design) - 3 Wire No Neutral
Batteries Required? No",5 ratings,,"C by GE On/Off 3-Wire Smart Switch - Works with Alexa + Google Home Without Hub, Paddle Style Smart Switch, Single-Pole/3-Way Replacement, White"
,https://www.amazon.com/TP-Link-HS100-Required-Google-Assistant/dp/B0178IC734/ref=sr_1_50?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-50,,,,"Control From Anywhere: Turn electronics on or off from anywhere with your smartphone using the Kasa app (Compatible w/ Android & iOS)
Voice Control works with amazon Alexa, Google Assistant and Microsoft Cortana supported devices for a hands free experience; Operating Temperature: 0 ºC to 40 ºC (32°F to 104°F). Operating Humidity: 5 percent to 90 percent RH, Non condensing
Flexible Control: UL Certified to switch up to 15A, for flexible control of a wide range of plug in devices
Kasa scenes & schedules: Schedule the Smart plug to automatically switch on and off when away or set a scene for controlling many devices with a single button
Note: Requires a secured 2.4 gigahertz Wi-Fi network connection
› See more product details","Control From Anywhere: Turn electronics on or off from anywhere with your smartphone using the Kasa app (Compatible w/ Android & iOS)
Voice Control works with amazon Alexa, Google Assistant and Microsoft Cortana supported devices for a hands free experience; Operating Temperature: 0 ºC to 40 ºC (32°F to 104°F). Operating Humidity: 5 percent to 90 percent RH, Non condensing
Flexible Control: UL Certified to switch up to 15A, for flexible control of a wide range of plug in devices
Kasa scenes & schedules: Schedule the Smart plug to automatically switch on and off when away or set a scene for controlling many devices with a single button
Note: Requires a secured 2.4 gigahertz Wi-Fi network connection
› See more product details","Manufacturer TP-LINK USA
Part Number HS100
Item Weight 6.4 ounces
Product Dimensions 3 x 2.6 x 3.9 inches
Item model number HS100
Batteries 1 Lithium ion batteries required.
Is Discontinued By Manufacturer No
Size 1 Pack
Color White
Style 1-Pack
Voltage 120 volts
Item Package Quantity 1
Number Of Pieces 1
Type of Bulb NULL
Included Components Smart Plug HS100, Quick Start Guide
Batteries Included? No
Batteries Required? No
Warranty 2 years","19,425 ratings",,"Kasa Smart Plug by TP-Link, Smart Home WiFi Outlet works with Alexa, Echo, Google Home & IFTTT, No Hub Required, Remote Control, 15 Amp, UL Certified, 1-Pack (HS100)"
,https://www.amazon.com/LIVOLO-Switch-Tempered-Double-VL-C50101-12/dp/B07XR1K116/ref=sr_1_51?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-51,,,$35.99,"【LED Backlight】 Soft red/blue indicator shows the on/off clearly, and help you find the position of the switch easily in darkness, but zero-impact on sleep.
【Safety Guarantee】Waterproof tempered Glass panel Light Switch, fire-retardant material and no electric arc new technology, which is to guarantee secure and reliable working. Overloading and overheating supported for your safety. We do guarantee 100% customer satisfaction.
【Application】 Suitable for residential and commercial areas, the white decora light switch can be installed in a multitude of locations varying between Homes, Offices, Business Buildings, Airports, Schools, Public Restrooms, Hospitals and Hotels.
【NOTE】 Not require a neutral wire / No WIFI support / Not dimmable / Can touch the gang to turn on/off your lights only.100ms touch response rate, advanced touch-sensitive technology.
【NOTE】This is a 2-gang switch that can control 2 lights. Each gang is independently controlled separately.And it fit for double wall mount boxes.
› See more product details","【LED Backlight】 Soft red/blue indicator shows the on/off clearly, and help you find the position of the switch easily in darkness, but zero-impact on sleep.
【Safety Guarantee】Waterproof tempered Glass panel Light Switch, fire-retardant material and no electric arc new technology, which is to guarantee secure and reliable working. Overloading and overheating supported for your safety. We do guarantee 100% customer satisfaction.
【Application】 Suitable for residential and commercial areas, the white decora light switch can be installed in a multitude of locations varying between Homes, Offices, Business Buildings, Airports, Schools, Public Restrooms, Hospitals and Hotels.
【NOTE】 Not require a neutral wire / No WIFI support / Not dimmable / Can touch the gang to turn on/off your lights only.100ms touch response rate, advanced touch-sensitive technology.
【NOTE】This is a 2-gang switch that can control 2 lights. Each gang is independently controlled separately.And it fit for double wall mount boxes.
› See more product details","Manufacturer LIVOLO
Item Weight 12.4 ounces
Package Dimensions 8.39 x 5.87 x 2.52 inches
Batteries Required? No",10 ratings,,"LIVOLO Light Switch 2 Gang With Black Tempered Glass Plate, Double Touch Light Switch,VL-C50101-12"
,https://www.amazon.com/TP-Link-HS220-Dimmer-Switch-1-Pack/dp/B079775ZZQ/ref=sr_1_52?dchild=1&keywords=smart+switch+light&qid=1591241052&sr=8-52,,,,"CONTROL FROM ANYWHERE - Turn electronics on or off from anywhere with your smartphone using the Kasa app (Compatible w/ Android & iOS)
VOICE CONTROL - Works with Amazon Alexa, Google Assistant and Microsoft Cortana supported devices for a hands-free experience
GENTLE OFF - Tailor your lighting to fade on with a click of the switch or a double-click to gently fade off the lights while your child drifts off to sleep
SCHEDULING - Use Schedules to set your Smart Switch to automatically turn on and off while you're home or away
NOTE: Requires a neutral wire / Works in a single-pole setup only / Secured 2.4 GHz WiFi network connection
› See more product details","CONTROL FROM ANYWHERE - Turn electronics on or off from anywhere with your smartphone using the Kasa app (Compatible w/ Android & iOS)
VOICE CONTROL - Works with Amazon Alexa, Google Assistant and Microsoft Cortana supported devices for a hands-free experience
GENTLE OFF - Tailor your lighting to fade on with a click of the switch or a double-click to gently fade off the lights while your child drifts off to sleep
SCHEDULING - Use Schedules to set your Smart Switch to automatically turn on and off while you're home or away
NOTE: Requires a neutral wire / Works in a single-pole setup only / Secured 2.4 GHz WiFi network connection
› See more product details","Manufacturer TP-Link
Part Number HS220
Item Weight 3.84 ounces
Product Dimensions 5 x 3.4 x 1.8 inches
Item model number (HS220)
Is Discontinued By Manufacturer No
Size 1 Pack
Style Smart Dimmer Light Switch
Item Package Quantity 1
Plug Profile Wall Mount
Switch Style Dimmer
Included Components 1 HS220 Smart Wi-Fi Light Switch, Dimmer, 1 Wall Plate, 2 Wire Nuts, Wire Label sheet, Quick Installation Guide
Batteries Included? No
Batteries Required? No
Warranty 2 years.","1,422 ratings",,"Kasa Smart Dimmer Switch by TP-Link, Single Pole, Needs Neutral Wire,WiFi Light Switch for LED Lights, Works with Alexa and Google Assistant,UL Certified, 1-Pack(HS220)"
